"CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL"
6334,3325
6390,3102
6278,2315
6263,1953
6229,2221
6472,2650
6336,2076
6753,2671
6173,1783
6361,2120
6027,1363
6099,2176
6199,2112
5968,2578
5916,1833
6364,2163
6715,2717
5873,1752
6748,2059
6532,1797
6053,1941
6681,2661
6562,2342
6239,2426
6247,2142
6340,2290
6516,3464
6199,2272
6149,3029
6260,2258
6296,2018
6434,2065
6559,2761
6114,2932
6089,1696
6065,1786
6595,2096
6570,2196
6409,2222
6652,2497
6398,2866
6349,2823
5962,2604
5987,2674
6210,2939
6418,1842
6367,2398
6503,2257
6495,1875
6118,1989
6173,2887
6026,2457
6424,1820
6195,2532
5947,2408
6317,1872
6518,1767
5977,2672
6443,2618
6099,2131
6210,1923
6268,1498
6593,3223
6737,2464
6170,3402
6470,2867
6390,3132
6628,979
6135,2489
6352,2943
5952,1697
5951,2051
6479,1482
6343,2167
6681,2397
6335,2985
6620,2843
6610,2322
5972,1242
6463,2215
5766,1373
6494,2472
6749,3056
6657,2718
6231,2433
6878,2006
6169,2036
6686,2799
6323,2386
7004,3385
6323,2365
6401,2364
6622,3210
5999,2306
6313,3237
5951,3035
6579,2725
6048,2505
5881,1866
6319,2216
5956,2218
6303,2239
6018,2481
6408,1529
6815,2044
6244,1875
6009,2250
6348,2125
6275,2545
6656,2561
6479,2584
6820,3141
5982,1754
6430,2572
6010,2144
6503,2518
6426,2298
6870,2529
6542,2462
6151,2205
6431,2132
6160,1453
6074,2342
6382,3188
6151,2153
6425,2635
6150,2381
6560,3029
6487,2063
6219,2371
6057,2757
6367,2627
6063,2061
6351,2232
6647,2222
6481,1698
6281,1838
6584,2750
6386,2636
6406,2318
6076,2246
6652,2433
6393,2607
6397,1854
5916,1615
6396,1944
6442,2406
6208,2206
6455,1701
6405,1586
6701,1890
6634,2496
6127,2374
6490,3285
6435,2524
6175,2172
6392,2534
6179,2498
6443,2123
6322,1912
6391,2720
6232,2124
6717,2587
6429,2486
6352,2213
6119,2336
6129,2721
5944,1910
6300,2586
6154,2965
6559,2582
6414,2706
6419,1637
6382,3285
6345,2204
6164,1626
5765,1577
6277,2613
5943,2559
6262,1556
6192,2339
6147,1830
6191,2083
6378,2569
6468,2391
6423,3232
6208,3347
6310,1749
6270,1344
6589,2457
6410,2314
6092,2320
6619,2756
6556,2277
6281,1966
6169,3481
6215,1756
6202,2046
5977,2524
6994,2137
6652,2292
6134,1611
6586,2680
6126,2130
6545,2765
6331,1750
6177,2635
6194,3481
6280,2458
6480,2577
6381,2195
6630,1860
6807,2463
6693,2555
6617,2654
6388,3003
5931,2308
6804,2262
6581,2678
6322,2664
6363,2272
6588,2507
6463,2676
6300,2190
6626,2461
6440,2245
6453,3014
5993,2600
6554,2641
6452,3351
6235,2906
6398,2533
5978,1518
6463,2913
5993,2599
5833,1699
6298,1467
6376,3061
6626,2062
6670,2530
5967,2100
6150,2336
6195,2007
6300,2814
6183,2677
6359,2680
6137,2863
6038,2341
6237,2004
6098,3189
6503,2878
6213,2477
6286,2166
6371,2980
6459,2366
6811,2375
6880,2860
6303,2884
6471,2405
6198,3130
6294,1556
6435,2818
6150,1658
6787,2457
5859,2002
6266,2070
6098,2555
6316,2855
6424,2330
6409,1612
6583,2787
6160,2426
6129,1763
6758,2276
6461,2035
6452,2079
6419,2447
6346,1674
6073,1697
5716,2581
5964,1567
6612,2591
5779,1968
6132,2713
6254,2683
6206,2506
6433,2255
6367,2420
5936,2410
6302,2033
6272,2101
6421,1854
6248,1914
6580,1515
6429,2567
6581,2564
6257,1679
6200,2090
5746,1970
6341,2353
6204,3358
6515,2030
5940,2423
6526,2073
6194,2532
6468,1802
6231,2092
6227,2791
6396,2059
6784,2434
6296,2512
6929,2074
6273,3368
6396,2849
6273,1185
6597,2333
6215,2298
6337,2203
6808,2652
6262,2249
6436,2324
6226,1933
6013,1394
6547,1191
6561,2421
6289,3285
6181,2710
6195,2311
6602,2700
5896,1525
6408,3294
6408,1988
6412,1811
6256,2346
6589,2217
5899,2291
6400,2075
6409,2074
6119,2054
6048,2104
6503,1437
6517,3230
6924,2073
6341,2554
6272,2261
5916,1899
6440,2624
6734,2981
6809,3470
6453,2137
6589,2446
6124,2094
6446,1994
6807,2002
6268,1767
6359,2142
6573,1990
6052,2935
6337,1848
6291,2321
6413,2486
6374,2230
6205,1852
6261,2373
6326,1228
6271,2644
6101,2357
6824,2001
6608,2301
6422,2791
6045,1720
6202,2699
6452,2528
6204,2896
6309,2361
6267,2196
6699,2562
6153,2779
6435,1706
6373,1489
6323,3223
6089,3019
6331,2992
6057,1736
6338,2056
6328,2780
6188,2427
6372,2278
6708,2714
6167,1798
6681,2988
6167,2481
6033,2206
6062,2300
6297,2268
6370,1763
6385,2024
6728,2685
6362,2579
6094,2484
6296,2381
6387,2086
6531,2113
6780,2640
5823,2875
6252,2387
6624,3058
6109,2931
6507,2120
6381,2632
6306,1853
6195,2329
6129,1149
6319,2046
6253,2435
6329,2151
6898,3212
6245,2425
6307,3231
6099,2231
6428,2675
6217,2041
6345,2785
6197,2263
6682,2667
6087,2146
6814,2826
6127,2289
6131,3055
6253,2161
6125,2829
6292,1909
6382,2322
6362,1207
6093,1979
6125,1374
6657,2908
5831,2187
6430,2086
6512,2857
5931,2365
6631,1801
6544,2314
6632,2153
6401,2887
6435,2551
6175,2428
6232,2050
5970,2271
6286,2524
6663,2161
6271,2435
6403,1645
6324,2041
6146,1985
6864,1871
6503,2704
6406,2842
6061,3180
6241,2498
5977,2449
6126,1792
6787,2158
6426,2451
6332,2409
5889,2565
5980,2464
6377,1676
6374,2437
6461,2186
6869,1950
6602,1838
6617,1959
6524,2342
6465,2981
6164,3265
6012,2691
6315,2528
6879,2601
6603,2304
6002,2091
6331,2653
6236,2724
6516,2839
6128,2604
6648,2444
6479,1862
6291,2410
6280,1987
6176,2484
6355,2250
6380,2613
6325,1681
6109,2306
6358,2776
6579,1273
6275,2329
6218,2444
5915,2496
6174,1828
6529,2981
5860,2405
6710,1313
6143,2425
6685,3192
6304,2874
6488,2266
6526,2630
6089,2814
6479,1998
6246,2421
6596,2133
6029,2527
6240,2179
6105,1324
6147,2408
6441,2334
6515,1066
6247,2071
6129,1686
6880,2015
6280,2557
6271,2489
6846,2216
6118,3058
6314,1178
6258,2172
6606,1893
6426,2743
6262,2610
6454,3220
6059,1321
5908,2060
5827,1174
6539,2961
6355,2407
6431,2200
5976,2954
6366,1546
6565,2609
6353,2831
6275,1838
6377,2775
6556,1955
6297,2422
6102,2653
6509,1582
6334,1910
6716,2604
5879,1589
6416,2277
6399,2012
6041,2890
6221,3527
6255,1946
6012,2631
6383,2648
6188,1568
6061,2554
6352,2427
6640,1924
6035,2401
6049,2075
6533,2659
6286,2733
5942,3224
5999,2861
6012,2730
6291,3474
6426,2732
6206,2954
5865,2822
5888,2569
6887,2053
6551,2121
6353,2415
6179,2186
6102,2430
6364,2459
6388,1954
6615,2796
6054,1349
6250,1480
6636,2835
6681,1672
6414,2404
6065,1740
6784,2320
6171,2430
6556,1603
6157,2166
6604,2883
6395,1634
6011,1923
6597,2334
6233,2048
6615,1888
6349,2305
6693,2613
5880,1616
5688,1667
6742,1833
6337,2518
6662,1982
6285,1765
6379,2503
6561,2827
6348,1994
6306,2130
6539,3032
6349,3033
6543,3023
5950,2270
6637,1940
6671,2143
6212,2628
6377,2816
6322,1498
5817,2095
6099,1652
7037,3386
6350,1618
6683,3190
6146,2028
6347,2937
6209,1398
6667,2225
6279,2538
6043,1916
6485,2529
6580,2554
6453,1713
6752,2226
6254,2133
6029,2231
6006,2630
5949,1805
6345,2365
6609,2160
6481,2582
6296,2036
6433,1718
6474,2303
6581,3214
6518,2814
6461,2124
6473,2561
6381,3238
6120,2780
6369,2442
6156,1659
6021,2470
6576,2279
6603,2431
6009,2412
6189,3322
6535,2212
6453,2934
6561,2633
6461,3420
6322,1798
6247,2377
5771,2459
6069,3180
6292,2752
6349,2202
6369,2222
6086,1703
6466,2630
6442,2728
6036,1887
6413,2904
6299,2242
6155,2002
6182,1868
6376,2714
6555,2072
6368,2910
6523,2612
6172,1772
6134,2389
6185,2542
5994,2262
6224,2183
6519,2470
6089,1273
6590,2906
5743,1394
6489,2414
6292,2546
6342,2233
6502,1993
6127,1839
6580,2526
5873,2228
6258,2459
6238,2112
6762,2476
6851,3210
6182,2485
6464,2599
6319,2074
6245,586
6390,2874
6563,1876
6073,2949
6444,2255
6538,2241
6209,2324
6335,2673
6673,2706
6491,2573
6399,1748
6253,1783
6285,2478
6554,1995
6644,1890
6381,1979
6037,2945
6389,2024
6346,2271
6502,2545
6417,2790
5939,1516
6501,2828
6243,2547
6761,2242
5572,1974
6485,2517
6352,1529
6104,1949
5998,1883
6140,2220
6148,2620
6304,1956
6197,2276
6701,2487
6390,2734
6380,2816
6230,2261
6154,1894
6791,2404
6543,2035
6469,2766
6132,2203
6695,2618
6814,2573
6170,1411
6500,2595
6110,2171
5996,2485
5985,2591
6526,1877
6435,2829
6331,2238
6313,2146
6874,1785
6672,2862
6433,2408
6427,2417
6502,3159
5957,2229
6368,2776
6334,2822
6254,2609
6034,1632
6582,2684
6308,1899
6395,2167
6543,2811
6326,2768
6291,1751
6456,1942
6461,2128
6522,2267
6567,2507
6401,1853
6071,2392
6410,3433
6199,3035
6505,3173
6405,2563
6185,2328
6335,1659
6064,1748
6510,2301
6418,2572
6566,2263
6490,2500
6204,1720
6082,1690
6296,2607
6670,2005
6399,1916
6073,1829
6735,2801
6613,2791
6667,2793
6428,2533
6227,2629
6607,3143
6209,2359
6457,1985
6442,2293
6351,2101
6468,2396
5824,2581
6214,2619
6475,2567
6419,2670
6509,2596
6438,2855
6849,1917
6245,2363
6488,2467
6467,2985
6425,2224
5954,2307
6382,1921
6217,2468
6406,2865
6430,2342
6346,2156
6261,1076
6156,2813
6451,2790
5955,2436
6397,2544
6230,2465
6195,2376
6438,2303
6159,2701
6056,2176
5933,1645
6138,2209
6725,2274
6932,2004
6973,2166
5904,2268
6716,2320
6180,1898
6463,2938
7037,2584
6795,2058
6116,2677
6148,1851
6276,2512
6299,2726
6434,1848
6454,2506
6405,1537
6571,2487
6717,2897
6355,2693
6773,2130
6089,1543
6207,2615
6450,2612
6474,2278
6491,2001
5861,2052
6312,2922
5758,2290
5673,1771
5736,2444
5766,3014
5819,2550
5718,2415
5755,2172
5739,2586
6007,2642
5664,2227
5832,2866
5778,2600
5871,3437
