"CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL"
5789,7094
5612,7026
5910,7392
6059,7146
5839,7051
5646,6857
5958,7479
5845,6762
6029,7361
5855,6979
5898,7217
5822,7312
5824,7292
5970,6884
5749,7158
6050,7312
5721,7066
5981,7390
6088,7099
5775,6779
5803,6723
5895,7116
6207,7320
5671,7255
5977,6968
5670,6785
5661,7181
6073,6842
5837,7348
5765,6941
5677,7234
5996,7213
5828,7326
5833,7345
5865,7272
5746,7098
6075,7472
5617,6878
5940,7223
5605,7138
5882,7105
5861,7042
5707,7119
5884,6931
5709,7068
5708,7144
5691,7070
5936,7284
5961,7379
5710,7513
5679,6519
5827,7204
5803,6846
6071,6777
5697,7043
5871,7470
5789,6972
5756,7161
6067,7139
5993,7127
5928,7288
5711,7552
5788,7133
5983,7229
6045,7651
5510,6886
5801,7587
5692,6868
5604,6881
5764,7498
5804,6897
6162,7342
6003,7172
5813,7374
6016,7063
5841,7322
6044,7282
5591,6625
6034,7209
6027,7397
5820,7474
5888,7008
5838,7492
5786,7327
5864,6853
5928,7530
5824,6986
6004,6858
5876,6982
5955,7291
5954,7456
5976,7041
5630,6910
5971,7344
5565,7067
5702,7245
5995,7340
5768,7099
5544,7472
5707,6937
5833,7143
5488,6891
5957,7179
5818,6783
5769,7305
5635,7039
5830,7347
5866,7376
5801,7573
5565,7134
5766,6975
5722,7268
5809,6889
5867,6820
5696,6989
5807,6987
6197,6992
5743,7155
6018,7248
5606,7090
5897,7180
5591,6827
6102,7739
5936,7272
5898,7401
5670,6855
5792,7570
5910,6975
6015,7406
5773,6954
6015,7178
5634,7087
5660,6798
6014,7274
5812,6934
5815,7656
5898,7073
5803,7076
5800,6836
5934,6660
5828,7028
6056,7298
5680,6891
5714,7105
5817,7166
5415,7098
5675,6929
5828,6979
5831,6991
5757,7336
5795,7043
6025,6742
5918,7232
5616,7476
5668,7334
5749,7141
5798,7234
5767,6986
5875,6886
5758,7219
5612,6995
5973,7230
5789,7153
5613,6637
6005,7180
5712,6912
6024,6918
5854,7105
5936,7182
5632,6683
5626,7225
5902,6995
6243,7094
5841,7266
6166,7282
5912,7060
5768,7152
5667,6710
5851,7239
5649,7272
6026,7304
5754,7325
5882,7125
5887,6929
5913,7121
6011,6745
5722,7009
5819,7220
5803,7393
6106,7018
5561,7100
5745,7609
5843,7200
5715,7263
5796,7280
5587,6985
6037,7150
5530,6839
5709,7145
5744,6782
5702,7493
5588,6861
5944,7031
5828,7414
6076,7597
5948,7174
5752,6851
5798,7095
5834,6918
5910,6948
5815,6856
5609,6994
5588,6915
5670,7428
5913,6944
5929,7196
6063,7853
5805,7145
5631,6692
5940,7315
5785,7070
5843,7244
5634,6664
5982,7345
5915,7325
5665,7021
5917,7184
5852,6836
5712,6701
5681,6967
5751,7084
5869,7320
5976,7005
5683,6913
5851,6884
5960,6887
5603,7041
5761,7389
5623,7113
5540,7407
5937,7408
6066,7215
5832,7311
5665,7190
5682,7034
5905,7295
5949,7013
5946,7636
5929,6967
5869,7441
5901,6545
5870,6819
5829,7688
5587,7336
5540,7090
5711,7228
5713,7050
5801,6995
5838,7087
5957,6829
5891,7154
5621,6856
5929,7132
5516,6884
5972,7499
5799,7150
5982,6867
5862,7297
5945,7486
5733,6989
5789,6970
5816,6592
6070,7448
5491,7029
5852,6639
5780,6734
5845,7153
5906,7052
5880,6537
5800,7371
5694,6796
5858,6935
5559,6906
5953,7765
5803,7412
5874,6782
5765,6628
5863,7191
5945,7553
5821,7519
5800,7173
6012,7126
6032,7008
5822,6921
5767,7036
5812,7305
5631,6863
5876,7590
5918,7162
5869,7423
6005,7071
5766,6922
6047,7392
5724,7038
5706,7250
5926,7228
5701,7127
5888,7265
5817,6914
5655,7118
5924,7333
5694,7055
5930,7447
5793,6796
5841,7279
5824,7184
5520,6902
5779,7446
5922,6740
5831,7050
5759,7110
5790,7077
5509,7192
5702,7055
5726,7270
5873,7164
5923,7149
5745,7311
5906,7093
6245,7262
5594,6944
5858,7208
6117,7291
5805,7123
5712,6697
5736,7279
5685,7225
5715,6791
5543,6791
5354,6982
5640,6800
5746,6922
5705,6645
5615,7211
5877,7165
5966,7238
5780,6745
5831,7208
5804,7484
5910,6857
5691,6824
5727,7039
5712,6444
5795,6991
5518,7028
5824,7554
5864,7174
6051,7297
5688,6647
5580,6773
5820,7348
5644,6781
5824,7179
5667,6997
5935,7473
5792,6659
5789,6722
5937,7173
5747,6987
5625,7543
5986,6956
5788,7164
5548,6963
5765,7268
5865,7002
6050,7042
5994,7101
5626,6851
5980,7228
5907,7288
5856,7254
5790,6895
5679,6724
5642,6897
5751,6698
5988,6944
5761,7152
5700,7047
5913,7510
5743,7098
6001,7167
5656,6977
5773,6848
5741,7202
5870,6890
5967,7086
5810,6722
5742,7609
5632,6653
5958,7263
6016,7291
5810,7233
5833,7081
5797,6898
5899,6945
5929,7235
5800,7162
5825,7332
5714,6847
6019,6980
5576,6495
5882,7037
5777,7412
5869,7159
5703,7116
5819,7428
5883,6921
5706,7337
5654,6965
5500,6834
5758,7127
5921,7139
5862,7286
5985,6660
5974,7361
5604,7028
6134,7257
6001,7255
5898,7106
6027,7532
5683,7260
5772,6937
5669,7101
5821,7384
5905,6978
5477,7036
5803,6975
5808,6923
5838,7205
5648,7108
5897,7347
5802,6837
5933,6636
5661,7289
5625,6776
6090,7055
6016,7203
6107,7355
6007,7204
5706,7121
5877,6919
5945,7036
5744,6947
5921,7140
5749,7702
5588,7405
5737,7048
5721,7179
5773,7149
5809,6803
5720,7108
5583,7166
5675,7246
6013,7249
5896,7755
5811,7581
5598,7266
5863,7337
5867,6930
5740,6783
5731,7230
6013,6903
5927,7326
5764,7487
5872,6730
5838,7230
5983,7413
5876,7427
6188,7567
5938,7671
5917,6891
5847,7422
6015,7166
5828,7161
5812,7467
6029,7573
5813,7105
5958,7290
5673,6978
5648,7310
5690,7228
5953,7646
5771,6871
5919,7005
5588,7337
5848,6848
5928,7326
5881,7470
5796,7477
5861,7086
5792,7252
5956,6784
5897,7197
5990,7418
5863,6549
5694,7038
6193,7047
5517,6960
6074,7687
5935,7417
5857,7112
5770,6911
5958,6950
5562,7171
5814,7017
5854,7453
5564,6371
5618,6930
5777,6990
5835,7381
5819,7065
5730,7214
5752,6830
6029,6830
5722,7245
5951,7320
5908,7346
5727,7058
6124,7235
5680,6967
5602,6988
5749,7189
5857,7396
6219,7078
5649,7543
6017,7141
5837,7010
5635,7408
5773,7251
5720,7002
5814,6975
5931,7208
5928,7317
6168,7204
5757,7489
5721,6831
5912,7162
5592,7020
5761,6846
5831,7031
5664,7229
5682,7142
5753,7004
5751,6698
5847,6905
5931,7095
5854,7134
5563,7020
5690,7227
6180,7675
5490,6840
5659,6728
5908,6772
5947,7032
5869,7062
5857,6922
5399,7302
6013,7290
6237,7559
5771,7149
6089,7276
5771,6770
5719,6937
5772,6910
5936,6787
5767,7324
5841,6987
5646,7207
5873,6951
5846,7046
5841,6900
6051,7214
5877,7002
6036,7203
6055,7094
5701,7013
6056,6864
5843,6756
5735,7291
5576,6680
6170,7743
5998,7349
5920,6909
5966,6964
5910,7094
5908,7238
5748,7018
5813,7458
5799,7111
5913,7300
5853,6707
5776,6978
5791,7472
5746,6844
6005,6978
5687,7028
5669,6979
5925,6925
5825,7158
5824,6899
5923,6739
5884,7054
5839,7071
5948,6931
5724,6840
5945,7095
5999,7063
5874,7307
5919,6993
5814,7363
5951,7290
5367,6921
6215,6942
5745,7141
5904,7427
6035,7709
5907,6973
5908,7117
6096,7074
5869,7257
5922,7042
5873,7239
5523,6630
5672,7461
5931,7247
5819,6991
5900,7095
5753,7107
5802,7514
5814,7195
5534,6970
5939,6868
5824,7518
5605,6870
5881,7285
5746,6938
5560,7277
5866,7025
5669,6826
5658,6909
6082,6813
5783,6749
5897,7475
5660,7302
5882,6850
6137,7641
5974,6821
5962,7089
5525,6980
5614,7194
5993,6732
5863,7413
5975,7600
5988,7237
5605,6732
5576,6967
5730,6808
5626,7118
5846,7608
5866,6714
5829,7167
5881,7006
5772,7078
5809,6773
5848,7340
5848,6812
6055,7494
5688,6925
5625,7104
5986,7357
6034,7022
5959,7325
5688,6917
5802,7061
5780,6826
5648,7306
5703,7065
5982,6985
5703,6816
5761,7064
5691,7409
6140,7341
5743,6894
5576,6847
5856,7425
5785,7400
5933,7196
5943,7235
5615,7280
5961,7317
5635,6693
5906,7265
5641,6617
5708,7353
5783,7210
5673,7160
5887,7104
5595,6550
5796,7167
5748,7333
5571,7420
5914,7128
6173,7097
5668,7027
5933,7220
6059,7089
6005,7195
5830,7182
5932,7096
5614,7390
5868,6834
5835,7152
5949,6866
6122,7368
5804,6909
5645,7419
5535,7087
5944,7261
5684,6972
5767,7343
6039,7243
5900,7289
5829,6952
5939,7373
5643,7283
5941,7139
5797,7201
5923,6951
5823,7387
5879,6891
5687,6510
5795,7033
6098,7372
5601,6674
5848,7420
5727,7432
5745,7174
5682,7128
5889,6969
5770,6671
5659,7065
5954,7205
5852,7502
5743,7337
5761,6630
5968,7128
5799,6779
5893,7181
5729,7453
5847,7014
5791,7013
5883,7399
5868,7242
6059,7111
5841,6851
5892,7471
5881,6859
6043,7619
5824,7288
5878,6933
5828,7290
5620,6479
5902,7128
5733,6698
5741,7083
5811,7167
5854,7145
5800,7187
5574,7075
5631,6822
5650,7222
5762,7204
5884,7527
5818,7295
5686,7130
5764,7069
5817,6731
5859,7380
5570,7156
5814,6813
5884,7148
5851,7261
5905,7297
5691,6977
5763,7340
5737,7483
5763,6901
5845,7257
5748,7258
5687,7576
5983,7247
6122,7324
5904,7263
5581,7075
5903,7158
5832,6786
5798,6821
5953,7555
5921,7308
6000,6988
5847,6921
5621,6970
5887,6913
5736,7121
5805,6547
5916,6897
5804,6777
6043,6690
6029,7171
5659,7039
5913,7070
5719,7061
6027,7352
5779,7198
5849,6949
5877,7092
5624,7048
6072,7070
5830,7354
5846,7325
5868,6619
5815,6933
5712,7082
5766,6927
6037,7278
5763,6677
5806,6971
5705,7002
5478,6669
5795,7335
5703,6884
5660,6913
5857,7367
5812,7054
5805,7517
5842,7247
5893,7191
5768,7026
6229,7209
5938,7009
5829,7269
5666,7562
5764,6765
5667,6992
5709,7059
5704,6964
5665,7184
5767,7340
5720,6854
5695,7587
5843,7029
5929,7159
5738,6973
5658,6786
5835,7368
5641,7331
5643,7014
5950,7460
5782,7396
5629,7060
6137,7654
5962,6831
5704,6812
6022,7001
5586,7133
5625,6914
5694,6986
5909,7562
5969,7285
5831,6790
5733,7602
5760,7092
5777,7254
5755,7433
6073,7322
5981,7360
5770,6995
5810,6779
5682,7136
5852,7015
5847,7377
5703,7174
5708,7054
5805,7009
5943,7309
5632,7141
5880,6884
5695,6832
5980,7272
5650,7014
5736,7225
6010,7167
5886,7231
5934,7091
6022,7678
5830,7379
5687,7333
5956,7206
5739,7031
5990,7413
5746,7234
5853,7178
5937,7238
5845,7064
5599,7190
5722,7154
5732,6889
5771,6650
6009,7087
5930,6960
5965,7293
5791,7151
5696,6908
5745,6994
5624,6954
5811,7189
5927,7531
5940,7185
5780,7277
5955,7274
6052,7235
5951,7103
5875,7038
6016,7471
5656,6716
5786,7066
5635,6968
6001,6876
5803,6887
5761,7148
5880,7224
5649,6586
5948,7059
5847,7144
5893,7656
5681,6857
6005,7448
5925,7116
6008,7151
5566,6638
5750,6955
5685,7400
5694,7101
5863,7012
5679,7194
5774,7228
5722,7021
5652,6754
5780,7038
5832,7187
5815,7273
5788,6931
5961,7075
5804,7184
5909,7308
5945,7326
5980,7049
5700,7127
5841,7324
6024,7134
5489,7356
5845,7498
5733,7292
6042,7194
5947,6735
5962,7289
5857,7364
5921,7301
5836,6997
5580,7002
5793,7260
5817,7315
5831,6941
5597,6659
5753,6922
5866,7074
5897,6717
5786,7292
5760,7219
5949,6957
5738,7016
5936,6998
5942,7035
5990,7233
5636,7318
5740,7394
6028,7425
5990,7514
5851,7196
5758,6876
5754,6975
6003,7007
5869,7325
5926,6940
5934,7204
5799,7440
5747,7213
5758,7078
5870,7193
5616,6764
5772,6700
5998,7032
5851,6937
5873,7126
5698,6899
5829,6871
5866,7191
5545,7023
5674,6901
5797,7442
5527,7311
5951,7105
6112,7009
5694,7233
5694,7186
5644,7269
5663,6848
5842,7265
5915,7428
5900,6900
5623,7050
5692,7583
5661,7249
5590,7029
6067,7453
5805,7505
5960,7234
5613,7217
5672,6795
6048,6967
5432,7087
5808,7455
5684,6886
5648,7066
5956,7106
5676,6754
5625,6989
5712,7052
5671,7002
5896,7630
5940,7655
5664,6762
5820,7014
5826,7264
5575,6993
5807,7141
5944,7166
6105,6954
5890,7282
5923,7463
5910,7421
5928,6946
5637,7044
5709,7290
5843,7407
6037,7161
5819,6956
5794,7264
5703,7161
6142,7737
5896,6863
5796,7196
5779,7072
5817,6907
5759,7263
5646,7106
5623,7047
5937,7133
5801,6969
5981,7026
5824,7346
5837,7266
5655,7155
5881,7090
5872,6930
5740,7116
5940,7346
5901,7446
5972,6772
5931,7382
5895,7127
5859,7365
5914,7046
5810,6802
5826,7194
5692,6919
5930,7154
5881,7092
5731,7252
5628,6772
5867,7274
5924,6959
6101,7284
6021,7244
5768,6972
5775,7106
5828,7034
5970,6672
5953,7106
5766,7503
5626,7129
5933,7603
5663,7042
5780,6930
5764,6925
5854,7395
5816,6883
5591,7127
5682,7119
5598,7089
5616,6750
5815,7006
5683,6833
5579,6852
5742,7421
5862,7507
5782,6883
5810,7297
6095,6912
5677,6717
5731,7553
5748,6720
6155,7228
5741,7289
6011,7677
5695,7398
5902,7406
5716,6796
5615,6920
6060,7101
5993,7279
5669,6925
5796,7266
6119,7366
5617,7285
5985,7364
5980,7362
5784,7303
5866,7308
5597,6932
5825,7072
5903,6925
5806,7176
5804,7305
5904,7076
5895,6426
5655,7289
5904,7038
5968,7258
5999,7076
5872,7469
5693,6748
5989,7447
5690,6549
5917,7124
5896,7188
5795,7233
5582,6996
5786,7467
6022,7305
6050,7040
5995,6949
5673,7008
5770,7207
5786,7123
6139,7461
5650,7146
5720,7073
5921,6902
5507,7006
5756,7333
5857,7617
5837,6857
5862,7179
5668,7168
5989,7104
5732,6967
5870,7404
5986,7086
5970,7210
5831,6822
5859,7631
5588,6758
5741,6991
5646,7059
6024,7373
5875,7129
5692,6748
5760,6921
6036,7241
5662,6957
5946,7265
5899,6687
5914,7339
5649,7039
5824,6775
5823,7077
5558,6970
6079,7280
5828,7079
6082,7290
5802,7029
5544,7125
6056,7498
5835,7212
5774,7442
5958,7536
5886,7019
5879,6999
5695,6844
5769,6608
6075,7337
5817,6925
5732,7114
5619,6577
5652,6986
6026,7142
5766,7137
6009,7316
5942,7331
5675,6962
5758,7183
5500,7013
5922,6829
5868,7547
5494,7273
5818,7026
5657,6907
5773,7189
5882,7223
5965,7460
5913,6807
5728,7213
5548,7246
5521,6660
5713,6935
5678,6962
5734,6658
5791,6782
5769,7394
5897,6845
5699,6705
5903,6383
5860,7484
5888,7100
5795,6651
5835,7174
5778,7072
5763,7155
5897,7038
5650,7321
5982,7412
5732,7379
5480,7138
5879,7367
6018,7251
5722,7358
6039,7083
5749,7200
5869,7038
5774,7556
5792,7252
5800,7151
5724,6774
5896,6986
6140,6897
5725,7044
5752,7374
5847,7464
5714,7355
5867,7563
5969,7524
5668,6682
5993,7105
5889,7100
5843,7539
5763,6977
5852,7246
5838,7240
5895,7310
5914,7010
5709,7182
5543,7178
5813,7202
5815,7037
6077,7307
5882,6947
5816,6929
5997,6821
5857,6959
5836,7040
5817,7562
5449,7028
5908,7263
5506,7067
6096,7266
5734,7048
5991,7057
6016,7261
5796,6821
5518,6716
5694,6729
5585,6677
5895,6897
5813,7062
5797,7305
5910,7560
5752,7145
5931,7452
5867,6928
5743,7240
5981,7287
5785,6922
5538,7294
5742,7036
5789,6889
5782,7049
5821,6860
5860,7326
5760,7263
5727,7070
5614,6780
6038,6760
5793,7428
5807,7201
5723,6481
5836,7344
5753,7299
5867,7176
5847,7166
5820,7078
5952,7354
5694,6891
5639,6783
5902,6890
5795,6984
5921,7320
5734,7277
5431,6797
5674,6963
5866,7102
6171,7607
5710,7246
5886,7108
5745,7255
5790,6784
5944,6797
5971,7485
5924,7223
5837,6951
5742,7279
5939,7329
5882,6969
5737,6913
5863,7127
5692,6671
5749,7093
5860,7627
5866,7208
5868,7339
5637,7582
5997,7253
5823,7246
5914,7235
5969,6904
5778,6973
5918,7191
5733,7128
5901,6898
5919,6805
5857,7674
5696,7490
5636,7269
5904,6873
5710,7220
6146,7695
5733,6828
5945,6793
5749,7249
6156,7479
5674,6812
5708,6734
5701,7451
5807,7519
5781,7193
5765,6970
5911,6766
5834,7040
5783,7433
5619,7016
5356,6741
5821,7355
5557,6765
5710,7018
5995,7385
5877,7420
5847,6938
5764,6660
5618,7139
5952,7288
5680,7087
5531,7132
5940,7111
5922,7157
5744,7066
5812,7065
5950,7230
6000,7215
5724,7108
5725,6875
5822,7217
5653,6972
5985,6989
5808,7300
5682,7211
5729,6908
5890,7156
5866,6625
5713,6911
5738,7267
5908,7530
5794,7111
6038,7529
5794,7025
5834,6717
5892,7257
5760,7411
5820,6756
5842,6904
5932,6933
5551,6811
5834,7202
5624,7203
5996,7482
5891,7158
5598,7339
5954,6949
6084,7266
5827,7594
5812,7274
5881,7227
5927,6849
5725,7256
5896,7145
6063,7583
5755,7066
5704,6659
5940,7026
5753,7408
5475,7105
5862,7281
5599,6996
5815,6838
5821,7185
5779,7400
5760,6899
5693,7260
6008,7361
5860,7204
5995,6801
6041,7131
6065,7194
6001,7214
5568,6684
5667,7386
5792,7316
5926,7523
5673,6983
5779,6762
5850,7098
5877,7378
5972,7206
5940,6953
5734,6484
6031,7266
5815,7237
5998,6986
6019,6991
5838,6892
5921,7186
5829,7161
5881,6584
6088,7573
5748,7183
5925,7484
5934,6697
6016,7238
5904,7246
5756,7578
5741,7163
5585,6935
5959,7126
5690,7627
5599,7316
5798,7111
5784,6944
5879,6995
5725,7201
5815,7481
5837,6751
5739,6963
5913,7057
5774,7368
5671,7313
5882,7072
5756,7258
5757,7225
5674,7659
6027,7125
6056,7026
6030,7219
6026,7305
5924,6852
5934,6791
5622,6714
5968,7203
5893,7399
5892,7212
5501,7121
5744,7081
5961,7433
5629,7018
5609,7137
5966,7139
5591,7168
5738,7176
5591,6705
5859,7180
5878,6863
5759,7267
5746,6784
5900,7262
5956,7409
5730,7126
5674,7168
5536,7172
5907,7128
6016,7375
5898,6811
5912,7115
5774,7351
5892,6991
5514,7101
5604,7180
5795,6930
5733,6874
5899,7091
5801,7159
5904,7245
5914,7126
5790,7262
5738,6988
5671,6875
5899,7141
6075,6736
5720,7308
5813,7014
5877,7473
5886,7374
5694,6988
5917,7038
5640,6718
5922,7062
5880,6910
6060,7427
6075,7619
5812,6863
5854,7289
5763,7199
5641,7258
5590,7199
5901,7193
5662,7131
5731,7010
5784,6917
5821,7080
5920,6722
5977,7271
5990,7270
5639,6875
5776,7142
5826,7047
5708,7155
5754,7058
5584,6959
5762,7288
5933,7061
6237,7417
5762,6547
5655,7103
5847,7007
5844,7397
5880,7353
5750,7425
5782,7124
5791,7323
5996,7032
5832,7268
5642,6861
5944,7610
5874,7518
5918,7243
5934,6944
5970,7089
5515,7109
5651,7128
5936,7355
5683,6966
5650,7361
5809,7062
5949,7252
5706,7350
5951,7229
6031,7016
6005,7419
5873,6884
5526,7376
5733,7057
5942,6750
5891,7204
6167,7286
5616,6933
5818,7130
5817,7474
5733,7133
5724,7367
5859,6810
5846,7084
5843,6986
5539,7126
5888,7301
5479,7043
5774,7016
6061,7271
5917,7226
5822,7016
5883,7258
5704,6992
5835,7236
5795,7487
5815,6954
5928,7328
5708,7260
5769,7060
5839,7257
5486,6943
5955,7168
5677,7111
5740,7262
5821,6746
5859,7253
5761,7222
5930,7054
6095,7546
5796,7252
5901,7353
5804,7012
5720,7494
5687,7495
5822,7169
5771,7596
5840,7057
5629,7088
5764,6914
5791,6999
5801,7090
5875,7221
5875,7404
5583,7131
5800,7103
5684,7062
5977,7102
5651,7001
5971,7615
5851,6761
5877,7526
5842,7077
5677,7132
5901,7210
5634,6789
5953,6913
5850,7124
5607,6769
5653,6803
5985,7163
6151,7267
5800,7027
5934,6744
5861,6793
5757,6711
5910,7570
5752,7236
5495,6498
5901,7042
5820,7168
5729,7050
5816,7265
5886,6891
5918,6981
5979,7321
5734,6998
6036,7040
5801,7210
5780,6985
5704,7734
5650,6651
5664,6880
5811,7110
6098,7346
5963,6969
5501,6896
5822,7103
5646,7121
5740,7010
5924,6942
5593,7048
5617,7413
5749,7310
5713,7440
5877,7058
5708,7077
5832,6610
5895,7342
5439,6965
5712,6733
5787,7102
5708,7582
5622,7200
5824,7033
5746,6718
5791,6856
5626,6679
5681,7190
5749,7117
5887,7002
6063,7236
5717,7062
5704,7266
5446,6773
5866,7027
5838,7129
5687,7479
5813,6780
5912,7510
5859,7182
5695,6952
5958,7170
5798,7109
5941,7134
5640,7129
5849,7222
5732,6997
5937,7319
5793,7131
5802,7060
5951,7268
5890,7312
5941,7237
6020,7225
5825,6899
5780,7063
5924,7080
5724,7293
5893,7103
6010,7169
6063,7329
5822,6829
5946,7301
5938,7321
5876,6858
5684,6943
5924,7271
5947,7183
5939,7055
5614,7048
5679,6931
5776,6894
5884,7309
5748,6935
5818,7246
5837,6983
5827,7000
5684,7027
6058,7055
5704,7051
5998,6672
5895,7434
5977,7390
5933,7280
5714,7218
5949,7405
5606,6854
5961,7024
6200,7950
5602,6772
5952,6874
5715,7716
5800,6953
5915,6811
6022,7419
5711,7507
5993,7514
5956,6985
5977,7397
5621,6939
5715,6975
5708,6777
5813,6874
5683,7231
6035,7464
5690,7059
5833,7127
5990,7249
5835,6812
5522,7316
5741,7194
5970,7501
5818,7327
5925,7118
5700,7243
5814,6968
5817,6953
5775,7163
5699,7118
5884,6962
5614,7011
5824,7404
6027,7205
5730,7216
5542,6551
6011,7328
5554,6894
5550,7045
5821,7008
5834,7215
5833,6680
6021,7020
5707,6796
5720,6908
5815,7083
5769,7354
5738,6984
5690,7136
5587,6850
5706,6777
5766,7096
5633,6972
5687,6990
5911,7453
5948,7167
5703,7427
5763,7279
5694,7236
5866,7027
5896,7360
5705,6726
5975,6608
5738,7558
5815,6840
5912,6928
6057,7194
5894,7125
5885,7289
5535,6888
5771,7273
5749,7063
5725,7017
5793,6866
5838,7123
5719,6861
5897,7753
5730,7023
5679,7217
5774,7208
5852,7295
5925,7365
6000,6994
5811,7556
6015,7106
5900,7074
6092,7380
5689,7024
5964,7401
5717,7281
5654,7159
5596,7275
5975,7565
6055,7084
5763,6669
5781,7266
5741,7037
5882,7269
5830,6910
5998,6947
5535,7185
5986,6985
6001,7888
5816,7313
5831,7236
5496,7195
5647,7227
5634,7125
6045,6626
5811,7390
5893,7368
5819,7228
5920,6935
5773,7104
5703,7028
5887,7324
6040,7139
5967,7152
5445,7031
5930,7047
5952,6711
5663,7312
5867,7289
5732,6892
5833,6566
5968,7154
5826,7174
5848,7376
5938,6870
5939,7202
5737,7402
5641,6551
5650,7357
5638,7269
5890,7347
6132,7679
5540,7164
5934,7313
5807,6840
5567,6676
5550,6973
5963,7375
5660,6978
5683,6990
5822,7303
5944,7380
5688,7388
6055,7086
5665,6822
5798,6910
5668,7261
5814,6910
5707,7256
5821,7295
5697,7319
5649,6637
5891,7605
5514,6973
5858,7006
5837,6950
5974,7116
5646,7016
6015,7078
5770,7332
5834,7302
5586,6771
5753,6887
5829,7311
5656,7555
6105,7062
5799,7392
5609,7087
5797,7075
5602,6880
5942,6642
5872,7013
5802,7430
5782,7147
5685,7064
5994,7644
5781,7032
5844,7003
6085,7108
5759,7125
5914,7045
6088,7067
6010,7194
5643,7014
5868,7447
5904,7434
5589,7083
5917,7290
5717,7124
6020,7653
5805,7128
5985,7562
5977,6965
5838,6885
5585,6912
6026,7088
5897,7044
5607,7278
5942,7095
5638,6911
5780,6808
5803,7338
5962,7248
5755,7139
5709,7274
5667,6967
5636,6948
5545,6985
5717,7132
5851,7236
5745,7300
5846,7310
6046,6940
5915,7092
5673,7170
5854,7265
5529,7145
6058,7275
5699,7123
5766,6836
6033,7141
5900,6995
6020,7325
5817,6943
5764,6895
5548,6955
5755,7459
5719,7223
5830,7143
5801,7440
6100,6946
5796,7039
5994,7564
5869,7011
5754,7093
5904,6803
6036,7272
5857,7024
5672,6726
5734,7405
5847,7058
5738,6627
5634,7328
6121,6982
5734,7156
6040,7143
5835,6975
5780,6952
5633,6890
5625,7403
5965,6948
5752,7006
5593,7044
5937,6797
5910,7314
5836,7423
6136,6821
5969,6925
5721,7224
5879,6969
5883,7223
5687,7016
5712,7010
5900,7415
5831,7024
5826,6336
5720,7057
5982,6985
5648,7491
5725,7045
5625,7089
5724,7162
5882,6840
5887,7119
5711,7129
5804,7082
5934,7204
5885,7294
5959,7238
5691,6497
5665,7122
5671,7068
5710,7138
6074,7192
6100,7260
5871,7014
5918,6906
5764,6681
5888,6789
5861,7816
5709,7010
5989,6833
5773,6843
5934,7096
5889,7513
5826,7423
5804,6970
5744,7138
6161,7284
5791,7442
5635,6682
5707,6856
5989,7356
5565,7260
5957,7309
5855,7265
5803,7206
5791,7198
6018,7161
5756,7003
5960,7272
5759,7052
5634,6915
5859,6918
5805,7073
5736,7154
6029,7228
5871,7241
5710,7437
5560,6629
5691,6983
5766,7279
5568,6601
5675,7509
5807,7006
5997,7297
5900,7488
5948,6757
6298,7220
6051,7541
5839,6923
5971,7168
5825,7673
5713,6955
5645,6914
5847,6978
5755,7276
5689,7178
5945,7477
6048,7198
5490,6624
5813,7634
5827,7344
5718,6751
5815,6589
5962,7212
5987,7052
5976,7203
5885,7022
5917,7001
5715,7362
5952,7216
5916,7329
5642,7043
5737,7292
5859,6911
5763,6737
6292,7446
5782,7178
5616,6823
5942,6988
5855,7185
5644,7142
5933,7195
5804,7069
5972,7193
5822,7103
6057,7260
6118,7675
5605,7191
5748,6896
6004,6911
5830,7081
5681,7251
5857,7166
5777,7147
5804,7533
5839,7179
5682,7218
5643,7026
5803,6547
6080,7486
6112,6994
5604,6815
5981,6853
5904,7375
5704,7153
5908,7215
5658,7370
5869,6832
5779,7095
5979,7165
5676,7245
5901,7496
5851,7140
5848,7462
5708,6779
5747,7256
5926,7486
5843,7319
5916,6768
5828,6938
5740,7396
5861,7119
5619,7111
5848,7649
5672,7185
5788,7125
5652,6950
5579,6832
5772,7179
5634,7292
5711,7242
5877,7034
5807,6850
5801,6980
5948,7306
5897,7290
5756,7578
6017,7086
5990,7253
6119,7399
5932,7499
5868,6697
5872,7151
5728,7128
5787,6984
5800,7333
5712,7381
5791,6991
5365,7394
6036,7261
5753,7365
5888,7525
5543,7054
5918,7057
5776,7172
5644,7002
5810,7455
5726,6986
5900,7349
5717,6951
5905,6996
5760,7039
5747,6957
5892,6805
6029,7682
5789,7490
5980,6917
5747,7509
5520,6723
5746,6905
6074,7635
5937,7427
5658,6888
5690,7316
5793,7490
5936,7429
5719,7077
5748,6900
5556,7483
5898,7294
5607,6906
5797,7357
5925,6992
5431,6899
5951,7339
5851,7043
5732,7060
5794,7358
5873,7174
5907,7416
5842,6976
5464,6442
5809,7076
5786,6794
5970,6826
5878,7277
5686,7288
5959,7157
5665,7028
5832,7283
5728,7102
5792,7146
5905,6904
5996,7298
5864,6951
5856,7169
5766,7451
5780,6925
5567,6835
5784,7018
5864,6833
5996,7438
5634,6827
6072,7260
5691,6883
5612,6999
5805,7097
5635,7193
5965,7156
6157,7174
5835,7139
5829,7101
5828,7095
5847,7104
5684,6966
5721,7044
5809,6975
5478,7032
6175,7002
5844,7135
5701,6967
5668,7239
5942,7226
5961,6842
5766,6925
5774,7735
6225,7345
