"CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL"
4190,2703
4017,2606
4436,2937
4288,3484
5257,2664
4018,2810
4207,3639
4459,2964
4175,3344
5438,2798
4279,2467
4680,3160
4565,2799
4261,2528
5103,3112
5470,3268
4280,3127
4278,2812
4222,2877
4475,2795
4910,2636
4531,2641
4391,2923
3829,2503
4651,2815
4533,2897
4407,2826
4523,2851
4993,2384
4802,2705
4701,2490
4868,2552
5104,3349
4431,2961
4606,2521
4703,3168
4435,2386
4464,2670
4891,2320
4157,3047
4468,3181
4499,2731
4316,2959
4145,2857
4355,2638
4165,3250
4739,2802
4701,2742
4713,3232
4469,2619
4774,2803
4256,2911
5146,2795
3942,2590
4934,2980
4765,2826
4398,3007
4224,3140
4025,3072
3825,2799
3935,3497
4101,2985
4761,2448
4224,2983
4286,2188
4292,3236
4902,2833
4763,3243
4596,3159
4772,3062
4080,2607
4615,3288
4412,2473
4332,2692
4570,2117
4974,2631
4689,2945
4716,2998
4555,2412
4822,3004
4556,3018
5138,2409
5114,2628
4350,3202
4049,3446
4868,3417
5128,3233
4243,3586
4553,2797
4313,2328
4611,3170
4633,2699
4664,3060
5211,2802
4815,2492
4486,2926
4672,2856
4404,2636
4928,2800
4229,3182
4371,2908
4353,2564
4581,2368
4941,3135
4598,2504
4801,3042
4997,2688
4882,2455
3330,3088
4784,3529
4153,2564
4145,2375
5064,2559
5084,2555
4308,2600
4686,2638
4247,2690
5229,2479
4550,2750
4224,2867
4695,2463
4198,2784
4685,2876
4579,3471
4044,2500
4375,2673
4702,2674
4274,2545
3812,2980
5430,2949
4465,2856
4491,3273
4493,2740
4003,2488
4019,2682
4644,2198
5178,2949
3797,2915
4985,2817
3979,2915
5017,3361
4235,2818
3877,2373
4793,2926
4697,3314
4094,2983
4528,2537
4191,2860
4720,3019
4328,3269
4826,2690
4761,2924
4406,2246
3810,3113
3930,2667
4005,3119
3735,2612
4275,2857
4560,3076
4871,2657
3971,2459
3748,3575
4864,2304
3724,2795
3990,2608
4610,2902
4730,2586
4408,2594
3720,2322
4975,3030
4553,2663
3578,3184
4565,2760
4370,2591
3419,3122
3908,2395
4530,3433
4781,2971
4481,2854
4692,2620
4434,2458
5017,3099
4712,2486
4201,3064
4934,2630
4194,3163
4045,2372
4819,2610
4731,2685
4214,2380
4701,2364
4556,2777
4378,2707
4349,3278
4297,3328
4747,2855
4661,2886
4119,3818
4879,2473
4790,2270
4556,3156
5056,2380
4292,2384
3654,3431
4521,2069
4410,2746
5082,2632
4578,2752
4611,2867
4300,2621
4272,2904
5312,2859
4252,3610
4394,2520
4759,2621
4953,3274
5035,2888
4939,2504
4113,2872
4892,3084
4944,3081
4304,2804
4885,3210
3917,3140
4482,2384
4251,2654
4451,3153
3426,2363
4507,2754
4649,2398
3932,2945
4532,2652
4224,3069
4686,3125
4420,3081
4502,2898
4389,2566
5216,2664
4531,2882
4385,3593
4014,2933
4826,2977
5245,2371
5224,2431
4596,2735
4858,3306
4884,2537
4787,2957
3956,2729
4253,2639
4571,2890
4656,2879
4977,2954
4344,2642
4772,2910
4607,2208
4798,2868
4371,2555
5139,3267
4138,2953
4038,2336
4768,2321
4334,3179
4556,2427
4041,2841
4487,2149
4037,3023
4179,3385
4358,2704
4115,2478
3604,3223
3982,2861
4756,2440
4114,2961
4776,2468
4145,2791
4932,2507
4190,3242
4229,3155
4043,2759
3958,2968
4526,2849
4904,2703
4772,2698
4396,2999
4586,2950
4499,2367
4531,2639
4187,3497
3638,3154
4398,2778
4195,2664
4228,2216
4441,2269
4741,2982
4391,3611
4689,2675
4873,2086
4914,2336
3969,3154
4572,2832
4150,3632
4157,3029
4597,2873
4499,2540
4960,3012
4391,2714
4990,2694
3932,2358
4279,2941
5260,2921
5617,2489
4279,2423
5056,2211
5059,2597
4404,2373
4808,3081
4580,3092
3924,3096
4555,2858
4778,2434
4586,2834
4868,2876
4525,2722
3964,3079
4664,2322
4894,3215
4017,3110
4323,3069
4725,2722
4751,3090
4852,2478
5169,2614
4793,2872
4801,3156
4613,2692
4695,3546
4280,2588
4290,2995
5092,2746
5064,2579
4811,1989
5168,2262
4562,2292
5127,2681
5140,3148
4309,2736
4370,3036
4111,3354
4413,2486
5046,3052
4082,3089
4420,3290
4024,2918
4198,2949
4109,2864
4981,2742
4611,2736
4548,3246
4296,2583
4794,2779
4561,2464
5045,2372
4586,2341
4084,3058
4120,2740
4739,2907
4957,3244
5033,2711
3974,2836
4348,3331
5194,2753
4085,3037
4428,3074
5290,2446
4131,2934
5148,2563
5266,2979
4839,3028
4774,2375
4412,2599
3996,2572
5505,2610
4545,2599
4694,3074
5074,2473
4696,2863
4527,2811
4711,2741
4093,2909
3949,3080
4347,2772
4769,2707
5081,2586
3797,3580
4776,3015
4688,2743
4357,2680
4163,3029
4697,3002
4226,2944
4260,2830
3889,3130
4736,2572
5277,2973
3930,3097
4854,3071
4666,2740
4618,2440
5063,3145
4325,2562
5158,2180
4620,2650
4318,3396
4550,3191
4086,2756
4373,2557
4957,2657
4592,2472
4906,2642
4404,3282
4566,2693
4588,2291
4386,2812
4402,2751
4262,2102
4723,2944
4712,2410
4524,2056
4623,2980
4426,2722
4637,2900
5417,3355
4266,2539
4451,3058
4272,3213
5092,3052
4720,2745
5382,2838
5355,2696
5114,2920
4270,3279
4582,2722
4199,3569
4488,2816
4594,3257
4320,3051
4640,2731
4619,2640
4663,2825
4140,2686
4254,2756
3728,2985
4839,3048
5190,2638
4587,2985
4895,2639
4501,2981
5315,2565
5015,2396
4361,3353
4909,2926
4325,2751
4536,2121
4686,2710
4959,2730
4870,2387
4829,2929
4327,2281
4728,2572
4786,2448
5140,2736
3870,3056
4887,2583
4699,2726
4221,2476
4621,3682
3909,3237
3758,2693
4969,2750
4708,2179
4058,3107
4694,2963
3915,3338
4475,3840
4236,3073
4879,2923
5035,3088
4710,2991
3619,2588
4412,2516
4071,3668
4375,2689
4589,2669
4690,2655
4868,2732
4931,2570
5047,2749
4032,3237
4179,3359
5284,2502
4524,2894
4812,3138
5249,2605
4276,2685
4467,3403
4755,2960
4101,2885
4581,3113
4955,2042
4837,3056
4390,3053
4515,2601
4465,2708
4467,2649
5214,2583
5490,2571
4280,2728
4349,2971
4446,3320
4744,3153
4765,2682
4661,3198
4567,3066
4513,2664
4767,2466
3657,3022
4165,2523
5165,2462
4592,2725
4937,3052
4505,2339
4299,2986
4878,2934
4874,2867
4981,2703
4463,2848
4355,2556
3966,2622
4391,3448
4987,2981
4435,2806
4159,2953
4408,2895
5174,2649
5403,2813
5002,2477
4367,2668
3504,3269
4136,2524
4616,3248
3818,3276
3819,2931
4368,2725
4520,2632
4293,3157
4441,2243
4221,2638
4499,2446
4870,2670
4562,2720
4118,2944
4168,3341
4105,2313
3874,2624
4714,2998
4729,2663
4015,3216
4473,2486
4733,3281
4048,2812
4912,2780
4643,3022
4431,3117
3914,2777
4776,2277
4319,2232
4608,2679
4508,2407
4519,2734
4432,2572
4054,2190
3865,3395
4219,3370
4631,3303
4616,2887
4477,1897
4471,3109
4342,3011
4418,2690
4968,2755
4726,3001
4256,2966
4257,2453
4814,3076
4918,2623
5360,2816
3789,2426
4628,3243
4184,2334
4883,2356
4712,2577
4363,2773
4754,2586
4043,2576
5134,2323
5091,2728
4217,2557
5136,2821
5158,2683
4398,2732
4315,2412
4039,3058
4323,3042
5516,2586
4774,2847
4902,2943
4970,2488
4826,2696
4387,2847
4383,3103
4074,3099
5172,2322
4487,2414
3912,2897
4879,2769
4792,3344
4290,3505
4432,2920
4883,2952
4768,3183
4191,3036
4747,2877
4331,2992
4636,3060
4845,2953
4300,2690
4829,2997
4556,2775
4842,2910
4288,2227
4318,2891
4663,3598
4828,2835
4549,2688
4566,2470
4369,2418
4135,2584
4907,3076
5339,3089
4392,2201
4425,2471
4533,2656
4456,2966
5069,2924
4371,2965
4417,2446
4797,2984
4274,2179
5116,2144
4953,2361
4474,2694
4795,2758
4818,2407
4543,2348
4719,2639
4450,2530
5018,2724
4621,2721
5016,2891
4487,3032
4444,2718
4499,3168
4330,2789
4372,3477
4584,2391
5062,2800
4658,2332
4032,2640
5014,2745
4207,2932
4136,2427
3980,2593
4468,2827
5164,2790
4359,3195
4643,3291
4260,2850
4412,2438
4719,2749
4690,2895
3944,3074
4829,2862
4311,2756
4981,2889
4865,3250
4216,2595
4707,3083
4318,3161
4425,2372
4791,2796
5285,2923
5043,2540
3977,3001
4689,2466
4356,3340
5390,2642
4470,2161
4943,2750
4066,3010
4320,2759
4744,3143
5165,2880
4122,2132
4083,2365
4837,2365
4893,2457
4413,2895
4799,2830
5238,2657
4195,3284
5318,2817
3923,2952
4870,2565
4337,3041
4666,2610
3784,3119
4259,2437
4890,2954
4057,3129
4917,2337
4556,3061
4467,2481
4932,2709
5064,1942
4822,2906
4003,3147
3695,2846
4562,2571
4904,2786
5273,2528
4269,2331
4677,2397
4644,2526
4302,2885
4219,2221
4660,2888
4332,3167
4510,3129
4139,3133
4544,2523
4980,2394
4684,2567
3782,3489
4721,2925
4086,2789
4348,2991
3758,3356
4568,2727
4392,3561
4042,2988
4427,2632
4003,2930
5147,2519
4174,2486
4267,2919
4298,2710
4885,2227
5055,3183
4581,2623
5053,2905
4283,3004
5174,2709
4095,3098
4137,3400
4194,2701
4887,2590
4064,2673
5077,2522
4475,1998
5205,2407
4346,2694
4336,2532
4792,2529
3915,2897
4360,3415
5131,2396
4012,2566
3741,2327
4859,2786
4520,2411
4959,2867
4446,3036
5159,2020
4958,3169
4237,2512
4328,2441
4799,2687
4613,3644
4882,2586
4449,3052
4355,2963
4887,2646
4045,2704
4364,2800
3742,3803
4566,3009
5071,2716
3881,2532
4169,2792
4832,2770
5052,2345
5187,2833
4440,2607
4488,3020
4055,2812
4706,3580
4347,2963
4733,2973
3962,2911
3970,2972
4988,2846
5016,3020
4209,2181
5115,2725
3669,2588
4462,2745
4320,3167
4457,2156
4826,2915
4509,2962
3889,3122
4768,2492
5338,2238
4321,3660
4317,3014
4449,3044
4284,3077
4336,2276
3991,3131
4843,2390
4227,2898
4179,2980
4761,2896
4445,2395
4465,2741
3990,2597
4870,2828
3805,2988
4572,2788
4550,2527
4410,3188
4106,3035
4537,2557
4771,2787
5414,2680
4623,2771
4988,2255
4757,3246
4031,2912
4166,3085
3797,2564
4424,3359
4480,2715
4261,2391
4792,2745
4529,2264
4098,2802
4530,3118
4734,2965
4662,2446
5180,2705
4518,2848
4429,3196
4458,2890
4321,2432
4983,2642
5253,2876
4437,3857
4959,2956
4000,2849
5051,2953
4221,3149
4467,2624
4474,2638
4901,2661
5100,2783
4465,3491
4326,2702
4174,2789
4663,3331
4369,2749
4984,2129
5314,2814
4976,2378
4642,2181
5249,2827
5246,2355
4285,2331
4246,3265
4144,3302
5008,2952
4360,2769
4097,3053
4890,3012
5493,2318
4582,2412
4737,2745
4230,2323
4401,2951
4608,2985
4739,2517
4607,2752
4710,2768
4545,3066
4243,3446
4546,2698
4511,2125
4178,3012
4008,2519
4682,3088
4734,2973
5064,2871
4353,2417
4989,3453
4633,2809
5002,2162
4727,2600
4178,2698
4419,2284
4144,2692
4685,3171
3764,2964
4650,2246
4801,2527
4417,3094
4033,3085
4138,2584
5035,3015
4511,2797
4685,2207
4516,3003
4481,2853
4266,2831
4264,2577
4354,2734
4087,3457
4764,3044
4085,2965
4132,2885
4657,2863
4101,2503
4312,2388
5012,2859
4523,3093
4918,3155
4648,2109
4981,3557
4547,3157
4830,2538
4667,2257
4909,2777
3952,3145
3952,3040
4543,2176
4330,3242
4488,2231
4358,3166
5012,3098
5067,2744
3853,2368
4641,2649
4676,2904
4631,2382
3950,2725
3953,2803
4551,3393
4531,2878
4238,2516
4647,2290
5139,2621
4568,3074
3910,3414
4917,3032
4119,2719
3888,2485
4800,3002
4036,2824
4267,2758
4391,2912
5151,3406
4492,2638
4457,3036
5005,3545
4869,3321
4390,2836
4871,2946
4669,2773
4414,3039
5092,2427
5322,2531
4564,2613
4268,2873
4506,2722
4340,3143
4499,2586
4210,2838
4463,2577
5190,3589
3830,3182
4197,2709
4475,3161
4586,2557
4118,2968
3888,3146
4257,2503
4823,2767
4213,2785
4307,2342
4664,2471
4802,2673
4917,3133
4553,2797
4451,3282
4490,2881
4675,2892
5182,2827
4762,2801
5463,2811
4819,2791
4951,2856
4770,2706
3970,2859
4966,2721
4672,2940
4779,2745
4316,2980
4280,3087
4689,2740
4549,2508
4026,3225
4312,2875
4578,3328
4190,2470
4613,2444
4609,2717
4461,2989
4747,2688
4624,2691
4258,3222
4861,2953
3935,3122
4406,2549
4415,2856
4466,2901
3890,2146
4277,3376
5122,2935
4807,2910
4488,3351
4413,2654
4779,2788
4439,2352
5352,2609
4776,2676
4186,2726
5032,2910
4343,3192
4586,2984
5106,2981
4458,2520
4531,2670
4619,2564
3915,3083
4538,2488
4285,2820
4105,3138
4263,2472
4770,3270
4057,2720
5073,2098
4319,2143
4318,3083
4337,3005
4150,3262
4669,2716
5648,2772
4714,3260
5334,2963
3872,3407
4416,3148
4853,2930
4399,2461
4749,2675
4137,2652
4400,2798
4378,2720
4324,2962
4633,3134
4630,3829
5226,2883
4577,2807
4427,2111
4526,2304
4310,3047
4107,3674
4255,2875
4961,2853
4542,2387
4945,2863
4855,3154
5014,2656
4664,2757
4258,2881
4024,3031
4926,2622
4692,3337
4636,2780
4148,3005
4551,3211
4927,2976
4225,3201
3863,2944
4229,4028
4484,2962
5016,2577
4642,2595
4642,2884
4404,3184
5104,2533
4192,2904
5060,3134
5151,2429
4792,3123
4303,2914
4385,2955
4675,3197
4408,2727
4904,2317
5073,2773
4531,2655
3975,3033
4780,2518
4560,2935
4972,2327
4570,2287
4659,3066
5065,2826
4573,3220
4337,3120
4052,2698
4207,2813
3810,3174
4705,3071
4774,1824
4303,2824
4658,2872
4377,3543
4043,2336
4207,2860
5097,2627
4533,2757
4239,2574
4619,3082
4484,2880
4569,3124
4243,2270
4789,2528
4534,2577
4485,2947
4760,3344
4751,3116
4228,3301
5126,2978
4864,3160
4362,2914
3986,2617
4521,2829
5146,2680
4979,2692
4350,2848
4201,2944
5124,2927
4732,2291
4699,2882
4640,2702
4409,2505
4469,2562
4922,2930
4707,3169
4507,2817
4453,2916
4871,2511
5266,2764
4448,3053
5328,2491
3933,2665
3898,3226
4779,2885
3963,2932
4679,2856
4573,2969
4638,2768
4637,2779
4817,2939
4299,2027
4861,3089
5171,2744
5164,2552
4838,2319
4279,2708
4494,2762
4796,2400
4182,2884
4820,2858
4525,2931
4115,2751
4201,2991
4245,2673
4989,2438
4420,2329
4811,2789
4443,2732
4492,2778
4443,3025
4693,2967
4808,2080
4452,2377
4358,2632
4558,2611
4499,2726
4508,2686
5069,2950
4693,2086
4391,2286
5118,3132
3754,2817
5253,1843
4414,2718
4784,2963
5137,2912
4271,2771
4135,2675
5030,3415
4227,3144
4980,2709
4467,3281
4808,2837
3984,2835
4705,2655
4958,2521
5433,2796
5025,2912
3895,2722
4405,2601
4372,2651
4815,3322
4303,3125
3623,2899
4984,2581
4711,2937
4781,3344
4780,2481
4571,3016
4925,2228
3939,2686
4216,2436
4185,2919
4702,2955
4844,2890
4551,3345
4142,2952
4446,3099
4328,2707
4208,2526
4569,2866
4759,2386
5512,1912
4443,3007
4797,2129
4471,2771
4569,2864
4549,2817
4479,2214
5305,2710
5296,2516
4271,3189
4412,2730
4299,2225
4760,2944
4619,2386
4376,3529
4593,3107
4861,2853
4332,2872
4183,2533
4542,3059
5040,2671
3875,2999
4361,3225
4587,2904
4373,2925
4624,3014
4542,2653
4291,2473
4008,2308
4027,2986
4790,2733
4137,3603
4940,3141
4522,2500
4108,3231
4456,2442
4012,2977
4164,2587
4759,2963
4247,2753
4153,2625
4513,2798
5311,2842
4437,2887
4279,3403
4545,3143
4306,3169
4097,3055
4617,3064
4734,2370
4773,2088
4771,2613
4998,2604
4369,2855
4780,2395
4389,2966
4567,3033
4466,2837
4333,3045
4412,2936
4678,3192
4398,2971
4521,2529
4097,3060
4588,2874
4790,2483
4114,1910
4248,2732
4177,3252
4849,2749
4359,2440
5008,3073
4648,3033
3505,3242
4086,2225
4723,2795
4751,2640
4489,3091
4717,3050
4726,2199
4243,2401
4450,3529
4368,2999
4242,2864
4300,2896
4782,2913
4849,2417
4951,3028
4841,2806
4887,3053
4648,2619
4684,3107
4190,3063
4438,2936
4363,2689
4588,2589
5089,2391
3865,3167
4549,2960
4362,3012
4761,2448
4431,2693
4479,3109
4502,3139
4464,3050
3908,2958
4503,2893
4553,2742
4294,3310
5065,2725
4131,2711
4736,2749
4671,2931
5044,2720
4357,3284
4665,2833
3906,2671
4142,2354
4184,2708
4304,2833
4005,2836
4604,2969
4207,2927
4674,2920
4934,3595
4475,2445
3938,2947
3885,2806
4809,2751
3869,2308
4222,3825
4400,2490
4704,2657
4687,3315
5353,3049
4807,2681
3614,3336
4172,2778
4816,3356
4430,2980
4114,3575
3582,3107
4565,2422
4837,2586
4637,2836
5053,2254
4541,2710
4322,2410
4554,2773
4939,2422
5203,2314
4541,3578
4556,2640
4438,3100
4480,2504
4327,2582
4022,2480
4663,2796
5066,2944
4327,3036
4242,2907
4995,2504
4375,2865
4079,2839
4200,2862
4479,2562
4568,2345
4995,2700
4767,2797
4473,3011
4380,3151
4427,3274
4678,2820
4745,2545
4829,2588
4744,2648
4956,2824
3965,3210
4652,2458
4478,2962
4390,3389
5133,2859
4791,2802
4785,2910
4182,2809
5487,2539
4795,2396
3910,2980
4826,2949
4647,3073
4328,2262
4578,2711
4909,2090
3647,2940
5038,3075
4374,3115
4434,2582
4867,2923
4475,2735
3850,2755
4731,2868
5011,2841
4412,2962
4671,2881
4087,2272
4649,2767
4151,3328
5018,3198
4581,2254
4808,2909
4382,2677
4919,2658
4000,2386
4677,2904
4530,2719
4447,2787
4973,2817
4910,3096
4548,2857
4844,2708
4883,2705
4985,3034
5523,2982
4685,2659
4166,2377
4501,3094
4537,2314
4528,2522
4252,2636
4854,2396
5025,2882
3937,2281
4438,2244
4592,2840
4192,3041
4198,2529
4714,2271
4451,3035
4261,3291
4534,2735
4337,3191
3897,3242
4686,2777
4213,2768
4685,2741
5153,2924
4865,2374
4655,2224
4306,2789
3747,3134
4551,2734
4593,2934
4983,3220
4077,2710
5046,3322
4158,2987
4985,2920
4146,2814
4671,2755
4333,3011
4429,3038
4728,2949
4124,2404
4379,3404
4224,3036
4858,2539
4176,1985
4696,3204
4627,2503
4327,2946
4398,2872
4767,2959
4693,2589
5216,2666
4372,3115
5112,2953
4744,2385
4075,2969
4115,3358
3780,2565
5024,2825
4333,2206
3978,2359
4759,2941
4641,2253
4259,2950
5114,2471
4649,2961
4067,3382
4946,2847
4325,3113
4736,2753
4193,2866
5100,2331
3820,2783
4227,2162
4277,2387
4216,3161
4738,3078
4715,2760
4557,2551
4086,2506
4896,3256
4381,3035
4421,3004
4563,2866
5678,2868
4389,3432
4421,2843
4224,3170
4284,3495
4221,3082
4673,2673
4610,2264
4949,2818
4836,3553
4661,2555
4385,2605
4989,2546
5236,2779
4364,2762
5212,3222
4558,2972
4854,3263
4394,2951
5225,2883
4648,3284
4815,3295
3717,2715
3945,2775
4561,3086
3927,3087
4427,2993
5015,2583
4960,2404
5015,2396
4417,3002
4374,2667
4725,2591
4289,2757
4811,2753
3957,2972
4547,3426
4126,2909
4238,3014
4713,2458
3924,3022
4280,2621
4302,3117
4454,2466
3960,3216
3896,2927
3859,3062
4274,2716
4425,2839
5047,3025
4864,2633
4666,2255
4568,2684
4551,2885
4598,2871
4881,3292
3894,2872
4740,3419
4832,2597
4253,2552
4349,2865
5114,3606
4482,2674
4119,3311
4739,2333
4680,2251
4257,2854
4261,3300
4192,3119
4996,2583
4114,2680
4858,3562
4244,3160
4006,2689
4280,2667
4415,2730
4410,3328
4232,2740
4130,2772
4829,2776
4489,2950
4698,2553
4652,2588
4314,2817
3865,2946
5063,3229
5205,1960
4269,2762
4463,2743
4488,2966
4914,3190
4513,2983
5126,2992
4685,2956
4276,2704
4551,2961
